name,gender,nationality,nationalityID,birth
Cleo,female,Poland,Q36,1983
Bonnie Erickson,female,United States,Q30,2000
Akshata Murty,female,India,Q668,1980
Princess Saba Ali Khan of Bhopal,female,India,Q668,1976
Talita von Fürstenberg,female,United States,Q30,1999
Alanoud Badr,female,Saudi Arabia,Q851,1985
Katti Zoób,female,Hungary,Q28,1957
Lexi Jones,female,United States,Q30,2000
Tallulah Willis,female,United States,Q30,1994
Kyary Pamyu Pamyu,female,Japan,Q17,1993
Kim Gordon,female,United States,Q30,1953
Mary Jane Marcasiano,female,United States,Q30,1955
Asunción Bastida i Pibernat,female,Spain,Q29,1902
Barbara Bui,female,France,Q142,1956
Renko Kondo,female,Japan,Q17,1921
Sayoko Ōhara,female,Japan,Q17,1966
Draya Michele,female,United States,Q30,1985
Germaine Lecomte,female,France,Q142,1889
Dua Lipa,female,United Kingdom,Q145,1995
Alexandra Zapata,female,Venezuela,Q717,1984
Mariko Mikuni,female,Japan,Q17,1971
Luella Bartley,female,United Kingdom,Q145,1974
Lien Bergé-Farwick,female,Kingdom of the Netherlands,Q29999,1902
Trinny Woodall,female,United Kingdom,Q145,1964
Yu Feng,female,Australia,Q408,1916
Mari Otberg,female,Germany,Q183,1969
Norma Kamali,female,United States,Q30,1945
Germaine Bongard,female,France,Q142,1885
Mako Kojima,female,Japan,Q17,1997
Jeanne Toussaint,female,Belgium,Q31,1887
Eline Cremers,female,Kingdom of the Netherlands,Q29999,1896
Carolyn Maxwell,female,United States,Q30,1945
Naomi Ng'anga,female,Kenya,Q114,1987
Lucy Zom,female,Kingdom of the Netherlands,Q29999,1940
Linda Loppa,female,Belgium,Q31,1948
Lilian Ducelle,female,Kingdom of the Netherlands,Q29999,1919
Iris Eichenberg,female,Germany,Q183,1965
Miuccia Prada,female,Italy,Q38,1949
Laila Hida,female,Morocco,Q1028,1983
Martina Mueller Callisti,female,Austria,Q40,1975
Andrea Iyamah,female,Nigeria,Q1033,1993
Maja Schulze-Lackner,female,Germany,Q183,1959
Prudent Gabriel,female,Nigeria,Q1033,1996
Mualla Özbek,female,Turkey,Q43,1914
Chemena Kamali,female,Germany,Q183,1981
Maree Menzel,female,Australia,Q408,1949
Laura Frances Heitzman,female,United Kingdom,Q145,1994
Mehr Monir Jahanbani,female,Iran,Q794,1926
Parmida Darestani,female,Germany,Q183,2003
Lauren Jones,female,United States,Q30,1982
Georgina Chapman,female,United Kingdom,Q145,1976
Gaëlle Voiry,female,France,Q142,1969
Gaby Aghion,female,France,Q142,1921
Huguette Caland,female,Lebanon,Q822,1931
Juli Lynne Charlot,female,United States,Q30,1922
Paula Stafford,female,Australia,Q408,1920
Sean Yseult,female,United States,Q30,1966
Murielle Scherre,female,Belgium,Q31,1977
Kathrine Baumann,female,United States,Q30,1949
Meg,female,Japan,Q17,1980
Victoria Beckham,female,United Kingdom,Q145,1974
Carlota Alfaro,female,United States,Q30,1933
Kristin Cavallari,female,United States,Q30,1987
Irene Saltern,female,Germany,Q183,1911
Terry Conemans,female,Kingdom of the Netherlands,Q29999,1945
Kirke Leinatamm,female,Estonia,Q191,1996
Metta Catharina Awater,female,Kingdom of the Netherlands,Q29999,1847
C.M. Berke,female,Kingdom of the Netherlands,Q29999,1846
M.C. de Kolff - van Dam,female,Kingdom of the Netherlands,Q29999,1839
J. Pront-Sjouwerman,female,Kingdom of the Netherlands,Q29999,1898
Beatrix Daniëlle van Voorst van Beest,female,Kingdom of the Netherlands,Q29999,1908
Lydia Dickman,female,Ukraine,Q212,1897
Antje Orie-Fleskens,female,Kingdom of the Netherlands,Q29999,1919
Jaione Anzola,female,Spain,Q29,1996
Barbara Farber,female,United States,Q30,1931
Vibeke Poulsson,female,Norway,Q20,1915
Edda Gimnes,female,Norway,Q20,1991
Vibeke Barbo,female,Norway,Q20,1964
Debby van der Zande,female,Kingdom of the Netherlands,Q29999,1975
Cärol Ott,female,Estonia,Q191,1995
Julia Heuer,female,Germany,Q183,1982
Emma Domb,female,United States,Q30,1891
Nada van Dalen,female,Kingdom of the Netherlands,Q29999,1983
Annu Patel,female,India,Q668,1992
Marie-France Cohen,female,France,Q142,1944
Josie Natori,female,Philippines,Q928,1947
Marion Foale,female,United Kingdom,Q145,1939
Katell Gélébart,female,France,Q142,1972
Wiebke Siem,female,Germany,Q183,1954
Golda Vynogradskaya,female,Ukraine,Q212,1974
Emmanuelle Khanh,female,France,Q142,1937
Avril Lavigne,female,Canada,Q16,1984
Emmy van Leersum,female,Kingdom of the Netherlands,Q29999,1930
Dinie Besems,female,Kingdom of the Netherlands,Q29999,1966
Dolly Tree,female,United Kingdom,Q145,1899
Maureen Esisi,female,Nigeria,Q1033,1987
Yasmeen Mjalli,female,United States,Q30,1996
Emmi Vahelaid,female,Estonia,Q191,1923
Agnė Deveikytė,female,Lithuania,Q37,1986
Kristi Ojasaar,female,Estonia,Q191,1983
Madeline Pendleton,female,United States,Q30,1986
Giannina Azar,female,Dominican Republic,Q786,1961
Désirée Heiss,female,France,Q142,1971
Ines Kaag,female,Germany,Q183,1970
Gerly Tinn,female,Estonia,Q191,1976
Anne Metsis,female,Estonia,Q191,1958
Piret Puppart,female,Estonia,Q191,1986
Bibi,female,Kingdom of Denmark,Q756617,1991
Nina Mercedez,female,United States,Q30,1979
Jenny Sacerdote,female,France,Q142,1868
Ivanka Trump,female,United States,Q30,1981
Kate Stoltzfus,female,United States,Q30,1991
Ann Salens,female,Belgium,Q31,1940
Sheila de Vries,female,Kingdom of the Netherlands,Q29999,1949
Taryn Manning,female,United States,Q30,1978
Gisela,female,Spain,Q29,1979
Cedella Marley,female,Jamaica,Q766,1967
Tory Burch,female,United States,Q30,1966
Roberta Scarpa,female,Italy,Q38,1951
Tonye,female,Nigeria,Q1033,1983
Storm Keating,female,Australia,Q408,1981
Yeni Kuti,female,Nigeria,Q1033,1961
Natalia Goncharova,female,France,Q142,1881
Margot Fonteyn,female,United Kingdom,Q145,1919
Chiaki,female,Japan,Q17,1971
iGumdrop,female,United States,Q30,1998
Lior Schwartzman,female,Israel,Q801,1993
Daisy Wende,female,Bolivia,Q750,1929
Marija Smolej,female,Slovenia,Q215,1942
Ida Gut,female,Germany,Q183,1964
Jrena Volpi,female,Switzerland,Q39,1955
Permata Juliastrid,female,Indonesia,Q252,2000
Marianne David,female,Kingdom of the Netherlands,Q29999,1935
Elisabetta Franchi,female,Italy,Q38,1968
Ines Drole,female,Slovenia,Q215,1963
Chloë Sevigny,female,United States,Q30,1974
Edith Head,female,United States,Q30,1897
Johanna Kühl,female,Germany,Q183,1980
Lola Beer Ebner,female,Israel,Q801,1910
Mai Lan,female,France,Q142,1982
Monika Jaruzelska,female,Poland,Q36,1963
Tamara Sánchez,female,Russia,Q159,1940
Jessica Jung,female,United States,Q30,1989
Tila Tequila,female,Singapore,Q334,1981
Saskia van Drimmelen,female,Kingdom of the Netherlands,Q29999,1968
Hilde Marstrander,female,Norway,Q20,1969
Gunhild Nygaard,female,Norway,Q20,1965
Jenny Kee,female,Australia,Q408,1947
Abigail Keats,female,South Africa,Q258,1986
Laurie Foon,female,New Zealand,Q664,1965
Emmeline de Mooij,female,Kingdom of the Netherlands,Q29999,1978
Isabell Schulz,female,Germany,Q183,1990
Erika Bläser,female,Germany,Q183,1934
Ellen Haeser,female,Kingdom of the Netherlands,Q29999,1958
Paria Masumi,female,Turkey,Q43,1987
Honorine Deschrijver,female,Belgium,Q31,1887
Agatha Ruiz de la Prada,female,Spain,Q29,1960
Elizabeth Cass,female,United Kingdom,Q145,1863
Elena Benarroch,female,Spain,Q29,1955
Ece Ege,female,Turkey,Q43,1963
Deniz Carolina Erbuğ,female,United States,Q30,1966
Lauren Bush,female,United States,Q30,1984
Cathy Pill,female,Belgium,Q31,1981
Caroline Reboux,female,France,Q142,1837
Marie-Louise Carven,female,France,Q142,1909
Camilla Thulin,female,Sweden,Q34,1961
Sayoko Yamaguchi,female,Japan,Q17,1949
Helen Rose,female,United States,Q30,1904
Maija Isola,female,Finland,Q33,1927
Germana Marucelli,female,Italy,Q38,1905
Noriko Nakazato,female,Japan,Q17,1988
Vanessa Alfaro,female,Bolivia,Q750,1983
Taoray Wang,female,People's Republic of China,Q148,1967
Guo Pei,female,People's Republic of China,Q148,1967
Marina Hoermanseder,female,Austria,Q40,1986
Daphné Bürki,female,France,Q142,1980
Cristi Conaway,female,United States,Q30,1964
Marie Abts,female,Belgium,Q31,1767
Agnès Troublé,female,France,Q142,1941
Cecilie Melli,female,Norway,Q20,1973
Laura Gemser,female,Italy,Q38,1950
Lisa Rinna,female,United States,Q30,1963
Mary Quant,female,United Kingdom,Q145,1930
Arlette Nastat,female,France,Q142,1937
Camila Alves,female,United States,Q30,1982
Irene Sharaff,female,United States,Q30,1910
Efva Attling,female,Sweden,Q34,1952
Carrie Kennedy,female,United States,Q30,1862
Tua Rahikainen,female,Finland,Q33,1944
Satu Maaranen,female,Finland,Q33,1984
Jasmiine Julin-Aro,female,Finland,Q33,1950
Hanna Sarén,female,Finland,Q33,1965
Kira Plastinina,female,Russia,Q159,1992
Cath Kidston,female,United Kingdom,Q145,1958
Kiko Mizuhara,female,Japan,Q17,1990
Consuelo Castiglioni,female,Switzerland,Q39,1959
Collé Ardo Sow,female,Senegal,Q1041,1953
Kimberly Stewart,female,United States,Q30,1979
Claire McCardell,female,United States,Q30,1905
Christiane Bailly,female,France,Q142,1924
Sheri Moon Zombie,female,United States,Q30,1970
Sonia Rykiel,female,France,Q142,1930
Lee Starkey,female,United Kingdom,Q145,1970
Laura Ashley,female,United Kingdom,Q145,1925
Andrée Putman,female,France,Q142,1925
Amaya Arzuaga,female,Spain,Q29,1970
Anna Chapman,female,Russia,Q159,1982
Nicole Richie,female,United States,Q30,1981
Messi Ronaldo,female,Spain,Q29,1977
Aubrey O'Day,female,United States,Q30,1984
Barbara Engel,female,Germany,Q183,1952
Véronique Leroy,female,Belgium,Q31,1965
Vivienne Tam,female,United States,Q30,1957
Kerry Anne Wells,female,Australia,Q408,1951
Margaret,female,Poland,Q36,1991
L'Wren Scott,female,United States,Q30,1964
Kendra Scott,female,United States,Q30,1974
Tinsley Mortimer,female,United States,Q30,1976
Heidi Montag,female,United States,Q30,1986
Vera Mukhina,female,Soviet Union,Q15180,1889
Rue McClanahan,female,United States,Q30,1934
Melissa McCarthy,female,United States,Q30,1970
Rooney Mara,female,United States,Q30,1985
María Eugenia Suárez,female,Argentina,Q414,1992
Aya Ueto,female,Japan,Q17,1985
Nina Ricci,female,Italy,Q38,1883
Alison Eastwood,female,United States,Q30,1972
Patricia Field,female,United States,Q30,1941
Milena Canonero,female,Italy,Q38,1949
Fatma Pehlivan,female,Belgium,Q31,1957
LisaRaye McCoy-Misick,female,United States,Q30,1967
Solange Knowles,female,United States,Q30,1986
Kelly Osbourne,female,United Kingdom,Q145,1984
Barbara Hulanicki,female,United Kingdom,Q145,1936
Zuzu Angel,female,Brazil,Q155,1921
Sirivannavari of Thailand,female,Thailand,Q869,1987
Yto Barrada,female,France,Q142,1971
Lola Paltinger,female,Germany,Q183,1972
Yayoi Kusama,female,Japan,Q17,1929
Vera Wang,female,United States,Q30,1949
Susanne Erichsen,female,Germany,Q183,1925
Jaclyn Ngan,female,United States,Q30,1986
Sarah Burton,female,United Kingdom,Q145,1974
Bracha van Doesburgh,female,Kingdom of the Netherlands,Q29999,1981
Yovita Meta,female,Indonesia,Q252,1955
Ellen Stewart,female,United States,Q30,1919
Emily Grace Reaves,female,United States,Q30,2001
Annemie Verbeke,female,Belgium,Q31,1953
Annelien Coorevits,female,Belgium,Q31,1986
Lena Hoschek,female,Austria,Q40,1981
Carine Roitfeld,female,France,Q142,1954
Julia Starp,female,Germany,Q183,1982
Sonia Delaunay,female,France,Q142,1885
Stella McCartney,female,United Kingdom,Q145,1971
Kylie Jenner,female,United States,Q30,1997
M.I.A.,female,United Kingdom,Q145,1975
Khloé Kardashian,female,United States,Q30,1984
Krizia,female,Italy,Q38,1925
Tamara Mellon,female,United Kingdom,Q145,1967
Marit Allen,female,United Kingdom,Q145,1941
Katoucha Niane,female,France,Q142,1960
Jessica Rey,female,United States,Q30,1982
Gloria Trevi,female,Mexico,Q96,1968
Daphne Guinness,female,Ireland,Q27,1967
Carrie Jansen,female,Kingdom of the Netherlands,Q29999,1954
Adele List,female,Austria,Q40,1893
Adele Filene,female,Germany,Q183,1909
Theadora Van Runkle,female,United States,Q30,1928
Sharon den Adel,female,Kingdom of the Netherlands,Q29999,1974
Lauren Conrad,female,United States,Q30,1986
Naomi Watanabe,female,Japan,Q17,1987
Fajah Lourens,female,Kingdom of the Netherlands,Q29999,1981
Jenny Humphrey,female,United States,Q30,1993
Marina Yee,female,Belgium,Q31,1958
Donatella Versace,female,Italy,Q38,1955
Nina García,female,Colombia,Q739,1965
Tina Knowles,female,United States,Q30,1954
Kate Moss,female,United Kingdom,Q145,1974
Irene Luft,female,Germany,Q183,1977
Monica Lewinsky,female,United States,Q30,1973
Peggy Noland,female,United States,Q30,2000
Kaat Tilley,female,Belgium,Q31,1959
Raven-Symoné,female,United States,Q30,1985
Dannii Minogue,female,Australia,Q408,1971
Jessica Simpson,female,United States,Q30,1980
Nicole Scherzinger,female,United States,Q30,1978
"Francine, Crown Princess of Montenegro",female,France,Q142,1950
Iris van Herpen,female,Kingdom of the Netherlands,Q29999,1984
Veronique Branquinho,female,Belgium,Q31,1973
Akina Minami,female,Japan,Q17,1989
Anna von Griesheim,female,Germany,Q183,1966
Nicky Hilton,female,United States,Q30,1983
Imelda Marcos,female,Philippines,Q928,1929
Antonia Campbell-Hughes,female,United Kingdom,Q145,1982
Lee Ji-sun,female,South Korea,Q884,1983
Anne Klein,female,United States,Q30,1923
Liffa Gregoriussen,female,Kingdom of Denmark,Q756617,1904
Frida Giannini,female,Italy,Q38,1972
Fong Leng,female,Kingdom of the Netherlands,Q29999,1937
Eva Gronbach,female,Germany,Q183,1971
Eva Maria Düringer Cavalli,female,Austria,Q40,1959
Alyssa Milano,female,United States,Q30,1972
Vanessa Williams,female,United States,Q30,1963
Sienna Miller,female,United States,Q30,1981
Mandy Moore,female,United States,Q30,1984
Oxana Fedorova,female,Russia,Q159,1977
Valeria Marini,female,Italy,Q38,1967
Ania Pieroni,female,Japan,Q17,1957
Cheryl Tiegs,female,United States,Q30,1947
Kourtney Kardashian,female,United States,Q30,1979
Gertrud Höchsmann,female,Austria,Q40,1902
Gabriele Strehle,female,Germany,Q183,1951
Danielle Colby-Cushman,female,United States,Q30,1975
Jacqueline de Ribes,female,France,Q142,1929
Megan Gale,female,Australia,Q408,1975
Marian Wigger,female,Kingdom of the Netherlands,Q29999,1954
